AAPL percent,boston humidity,WEN price,microsoft trend,MSFT price,SHAK price,MSFT volume,TSLA percent,AMZN price,apple trend,MCD price,AMZN percent,MCD volume,AAPL volume,SHAK volume,new york city humidity,WEN percent,NFLX percent,MCD percent,FB price,AAPL price,boston temperature,TSLA price,NFLX price,TSLA volume,AMZN volume,amazon trend,FB volume,los angeles temperature,FB percent,SHAK percent,new york city temperature,los angeles humidity,MSFT percent,facebook trend,WEN volume,minutes,NFLX volume
0.0225,66.0,16.9,4.0,108.58,46.81,4730437.0,0.01,1631.8,15.0,184.81,0.016,746682.0,6850862.0,115940.0,76.0,0.0111,0.0033,0.0087,144.2,167.11,39.0,373.01,275.1,1360471.0,674030.0,46.0,2982902.0,57.0,0.0057,0.0098,47.0,36.0,0.0079,47.0,382241.0,675,1318942.0
0.0221,66.0,16.91,4.0,108.63,46.86,4744867.0,0.0088,1631.61,15.0,184.91,0.0161,764238.0,6870439.0,116140.0,76.0,0.0108,0.0026,0.0082,144.33,167.18,39.0,373.46,275.3,1365188.0,676209.0,46.0,3000971.0,57.0,0.0047,0.0109,47.0,36.0,0.0075,47.0,382941.0,676,1321097.0
0.0216,66.0,16.9,4.0,108.62,47.01,4775107.0,0.0088,1629.92,15.0,184.81,0.0172,764638.0,6890682.0,117140.0,76.0,0.0114,0.0034,0.0087,144.3,167.25,39.0,373.49,275.07,1365488.0,678670.0,46.0,3015570.0,57.0,0.0049,0.0142,47.0,36.0,0.0076,47.0,384943.0,677,1322650.0
0.0213,66.0,16.9,4.0,108.67,46.86,4807524.0,0.0085,1630.8,15.0,184.81,0.0166,770638.0,6912558.0,117940.0,76.0,0.0111,0.0021,0.0087,144.44,167.31,39.0,373.58,275.43,1367188.0,679983.0,46.0,3026990.0,57.0,0.0039,0.011,47.0,36.0,0.0071,47.0,385668.0,678,1326131.0
0.0214,66.0,16.91,4.0,108.7,46.86,4828834.0,0.0101,1631.85,15.0,184.79,0.016,772848.0,6975499.0,117940.0,76.0,0.0105,0.0032,0.0088,144.45,167.3,39.0,373.0,275.14,1370982.0,682133.0,46.0,3039638.0,57.0,0.0039,0.011,47.0,36.0,0.0069,48.0,389468.0,679,1327563.0
0.0217,66.0,16.9,4.0,108.64,46.85,4845396.0,0.0088,1632.49,15.0,184.7,0.0156,777318.0,6991561.0,119940.0,76.0,0.0114,0.0034,0.0093,144.55,167.24,39.0,373.48,275.09,1371982.0,683201.0,46.0,3062728.0,57.0,0.0032,0.0107,47.0,36.0,0.0074,48.0,390966.0,680,1333877.0
0.0228,66.0,16.88,4.0,108.52,46.61,4867349.0,0.0088,1630.0,15.0,184.48,0.0171,779118.0,7010030.0,120940.0,76.0,0.0126,0.0037,0.0105,144.64,167.05,39.0,373.47,275.0,1373482.0,685042.0,46.0,3069954.0,57.0,0.0026,0.0056,47.0,36.0,0.0085,48.0,397231.0,681,1337178.0
0.0228,66.0,16.88,4.0,108.51,46.66,4900792.0,0.0088,1630.43,15.0,184.43,0.0169,780518.0,7024043.0,121740.0,76.0,0.0126,0.004,0.0107,144.63,167.06,39.0,373.47,274.93,1375932.0,687092.0,46.0,3079362.0,57.0,0.0026,0.0066,47.0,36.0,0.0086,48.0,397631.0,682,1344957.0
0.023,66.0,16.88,4.0,108.41,46.66,4929945.0,0.0095,1629.6,15.0,184.44,0.0174,783918.0,7064266.0,121740.0,76.0,0.0126,0.0035,0.0107,144.56,167.01,39.0,373.2,275.05,1378832.0,688440.0,46.0,3108706.0,57.0,0.0031,0.0066,47.0,36.0,0.0095,48.0,398231.0,683,1349143.0
0.0224,66.0,16.85,4.0,108.43,46.62,4949516.0,0.0096,1629.69,15.0,184.36,0.0173,789448.0,7082771.0,121940.0,76.0,0.014,0.0021,0.0111,144.65,167.12,39.0,373.19,275.43,1382832.0,690230.0,46.0,3142616.0,57.0,0.0025,0.0058,47.0,36.0,0.0093,48.0,412244.0,684,1354053.0
0.0246,66.0,16.85,4.0,108.26,46.53,4997813.0,0.0103,1628.27,15.0,184.11,0.0182,795748.0,7174768.0,122940.0,76.0,0.0143,0.0053,0.0124,144.43,166.74,39.0,372.9,274.55,1385107.0,695458.0,46.0,3162012.0,57.0,0.004,0.0039,47.0,36.0,0.0109,47.0,412949.0,685,1359125.0
0.0242,66.0,16.84,4.0,108.17,46.53,5053173.0,0.0106,1628.74,15.0,184.12,0.0179,799536.0,7226755.0,122940.0,76.0,0.0146,0.0045,0.0124,144.45,166.82,39.0,372.81,274.77,1388369.0,699958.0,46.0,3173653.0,57.0,0.0039,0.0039,47.0,36.0,0.0117,47.0,414949.0,686,1363169.0
0.0228,66.0,16.85,4.0,108.19,46.53,5117310.0,0.0104,1627.59,15.0,184.15,0.0186,801858.0,7268176.0,122940.0,76.0,0.014,0.0045,0.0122,144.44,167.05,39.0,372.88,274.79,1389674.0,703305.0,46.0,3184690.0,57.0,0.0039,0.0039,47.0,36.0,0.0115,47.0,421989.0,687,1373036.0
0.0216,66.0,16.89,4.0,108.22,46.65,5173490.0,0.0104,1629.38,15.0,184.08,0.0175,804958.0,7303978.0,123140.0,76.0,0.0117,0.0038,0.0126,144.55,167.25,39.0,372.85,274.97,1392638.0,706917.0,45.0,3198244.0,57.0,0.0032,0.0065,47.0,36.0,0.0112,46.0,427452.0,688,1376396.0
0.0219,66.0,16.86,4.0,108.2,46.65,5205603.0,0.0107,1629.55,15.0,183.86,0.0174,809018.0,7337693.0,123140.0,76.0,0.0135,0.003,0.0138,144.63,167.21,39.0,372.75,275.2,1399496.0,711110.0,45.0,3210481.0,57.0,0.0026,0.0065,47.0,36.0,0.0114,46.0,430052.0,689,1385183.0
0.0223,66.0,16.85,4.0,108.22,46.66,5221202.0,0.0112,1629.02,15.0,183.8,0.0177,813218.0,7348345.0,123940.0,76.0,0.0143,0.0019,0.0141,144.72,167.14,39.0,372.58,275.49,1408673.0,713863.0,45.0,3226151.0,57.0,0.002,0.0067,47.0,36.0,0.0112,46.0,433653.0,690,1389608.0
0.0212,66.0,16.85,4.0,108.31,46.72,5254842.0,0.0112,1630.99,15.0,183.72,0.0165,817534.0,7384296.0,126740.0,76.0,0.014,0.0007,0.0145,144.87,167.32,39.0,372.57,275.84,1413960.0,716718.0,44.0,3244062.0,57.0,0.001,0.008,47.0,36.0,0.0105,47.0,435053.0,691,1391208.0
0.0202,66.0,16.86,4.0,108.29,46.74,5281186.0,0.0102,1631.5,15.0,183.81,0.0162,824268.0,7410699.0,127740.0,76.0,0.0138,0.0003,0.0141,144.91,167.47,39.0,372.94,276.09,1417200.0,718241.0,44.0,3249285.0,57.0,0.0007,0.0084,47.0,36.0,0.0106,47.0,436653.0,692,1397618.0
0.0208,66.0,16.86,4.0,108.24,46.75,5316780.0,0.0103,1630.01,15.0,183.74,0.0171,827660.0,7430919.0,129740.0,76.0,0.0138,0.0004,0.0144,144.94,167.39,39.0,372.9,276.14,1421178.0,721303.0,44.0,3261682.0,58.0,0.0005,0.0086,47.0,38.0,0.0111,47.0,439112.0,693,1403337.0
0.0192,66.0,16.86,4.0,108.34,46.86,5342595.0,0.0096,1631.65,15.0,183.68,0.0161,829772.0,7459046.0,134894.0,76.0,0.0135,0.0009,0.0148,145.19,167.67,39.0,373.16,276.27,1424578.0,722703.0,45.0,3295715.0,58.0,0.0012,0.011,47.0,38.0,0.0101,47.0,440112.0,694,1410718.0
0.0206,62.0,16.86,4.0,108.22,46.85,5376673.0,0.0104,1629.38,15.0,183.69,0.0175,838882.0,7491814.0,135294.0,74.0,0.0138,0.0001,0.0147,145.04,167.42,41.0,372.88,276.06,1427714.0,726384.0,45.0,3318663.0,58.0,0.0002,0.0108,48.0,38.0,0.0112,47.0,442209.0,695,1417208.0
0.0198,62.0,16.84,4.0,108.24,46.85,5407959.0,0.0104,1629.87,15.0,183.66,0.0172,840282.0,7515431.0,135294.0,74.0,0.0146,0.0009,0.0149,145.05,167.57,41.0,372.86,276.26,1430444.0,727884.0,46.0,3326770.0,58.0,0.0003,0.0108,48.0,38.0,0.0111,47.0,446594.0,696,1424416.0
0.0209,62.0,16.84,4.0,108.15,46.76,5436987.0,0.0105,1628.61,15.0,183.65,0.018,847862.0,7532520.0,138064.0,74.0,0.0149,0.0008,0.0149,144.85,167.38,41.0,372.82,276.23,1434594.0,728984.0,46.0,3340186.0,58.0,0.0011,0.0088,48.0,38.0,0.0119,47.0,452329.0,697,1428107.0
0.0219,62.0,16.83,4.0,107.92,46.81,5511292.0,0.012,1626.51,15.0,183.46,0.0192,851334.0,7562811.0,138464.0,74.0,0.0155,0.0009,0.0159,144.77,167.2,41.0,372.28,275.77,1446423.0,733453.0,46.0,3349872.0,58.0,0.0017,0.0099,48.0,38.0,0.014,47.0,459167.0,698,1434364.0
0.0209,62.0,16.83,4.0,107.96,46.81,5547632.0,0.012,1626.99,15.0,183.44,0.0189,855908.0,7580148.0,138464.0,74.0,0.0155,0.0015,0.016,144.86,167.38,41.0,372.26,275.6,1450248.0,736697.0,44.0,3358127.0,58.0,0.001,0.0099,48.0,38.0,0.0137,48.0,462295.0,699,1443121.0
0.0206,62.0,16.85,4.0,108.1,46.74,5592664.0,0.0118,1628.51,15.0,183.59,0.018,860428.0,7607250.0,138664.0,74.0,0.0143,0.0003,0.0152,144.91,167.42,41.0,372.35,276.1,1453448.0,739728.0,44.0,3370592.0,58.0,0.0007,0.0084,48.0,38.0,0.0124,48.0,467195.0,700,1445096.0
0.0205,62.0,16.85,4.0,108.03,46.74,5646888.0,0.0126,1629.0,15.0,183.58,0.0177,862122.0,7630546.0,138864.0,74.0,0.0143,0.0001,0.0153,144.94,167.44,41.0,372.03,276.0,1461791.0,740738.0,46.0,3380658.0,58.0,0.0005,0.0084,48.0,38.0,0.013,48.0,468714.0,701,1447959.0
0.0208,62.0,16.85,4.0,108.01,46.74,5672543.0,0.0122,1628.6,15.0,183.66,0.018,879922.0,7652592.0,138864.0,74.0,0.0143,0.0015,0.0149,145.1,167.4,41.0,372.18,276.45,1476673.0,741488.0,46.0,3391754.0,58.0,0.0006,0.0084,48.0,38.0,0.0132,48.0,484714.0,702,1451820.0
0.0204,62.0,16.86,4.0,108.09,46.74,5701922.0,0.0134,1630.28,15.0,183.73,0.0169,881724.0,7681088.0,138864.0,74.0,0.0135,0.003,0.0145,145.1,167.47,41.0,371.75,276.84,1488838.0,744163.0,46.0,3411120.0,58.0,0.0006,0.0084,48.0,38.0,0.0125,48.0,490956.0,703,1478106.0
0.0211,62.0,16.84,4.0,108.01,46.74,5721880.0,0.0133,1629.91,15.0,183.78,0.0172,909432.0,7693866.0,138864.0,74.0,0.0149,0.002,0.0142,144.99,167.34,41.0,371.77,276.57,1495364.0,745363.0,45.0,3427187.0,58.0,0.0001,0.0084,48.0,38.0,0.0132,45.0,495484.0,704,1484600.0
0.0217,62.0,16.83,4.0,108.02,46.66,5737479.0,0.0144,1627.25,15.0,183.68,0.0188,912832.0,7712365.0,140464.0,74.0,0.0152,0.0002,0.0148,144.84,167.24,41.0,371.35,276.06,1511500.0,747229.0,45.0,3448279.0,58.0,0.0012,0.0067,48.0,38.0,0.0131,45.0,498328.0,705,1489773.0
0.0229,62.0,16.82,4.0,107.93,46.66,5833967.0,0.0147,1625.44,15.0,183.73,0.0199,925322.0,7782879.0,140464.0,74.0,0.0161,0.0015,0.0145,144.69,167.03,41.0,371.27,275.6,1529415.0,750302.0,46.0,3470347.0,58.0,0.0022,0.0067,48.0,38.0,0.0139,47.0,502928.0,706,1502368.0
0.0223,62.0,16.82,4.0,107.94,46.6,5866411.0,0.0148,1626.4,15.0,183.72,0.0193,929922.0,7809425.0,140664.0,74.0,0.0161,0.0008,0.0145,144.64,167.13,41.0,371.2,275.8,1534507.0,754327.0,46.0,3492655.0,58.0,0.0026,0.0054,48.0,38.0,0.0138,47.0,504228.0,707,1512404.0
0.0229,62.0,16.82,4.0,107.95,46.62,5960763.0,0.0137,1627.25,15.0,183.69,0.0188,940122.0,7854744.0,141064.0,74.0,0.0158,0.0006,0.0147,144.59,167.04,41.0,371.63,275.86,1548182.0,756674.0,46.0,3511972.0,58.0,0.0029,0.0058,48.0,38.0,0.0138,47.0,506328.0,708,1518767.0
0.0231,62.0,16.79,4.0,107.9,46.62,5995086.0,0.0139,1625.87,15.0,183.65,0.0196,969922.0,7876725.0,141064.0,74.0,0.0176,0.0004,0.0149,144.48,167.0,41.0,371.54,275.9,1553774.0,758354.0,44.0,3522393.0,58.0,0.0037,0.0058,48.0,38.0,0.0142,47.0,508645.0,709,1526467.0
0.0239,62.0,16.79,4.0,107.94,46.62,6044093.0,0.0142,1625.72,15.0,183.57,0.0197,1047722.0,7904973.0,141064.0,74.0,0.0178,0.0006,0.0153,144.37,166.86,41.0,371.43,275.87,1556499.0,762040.0,44.0,3539356.0,58.0,0.0044,0.0058,48.0,38.0,0.0138,47.0,511245.0,710,1533378.0
0.0245,62.0,16.77,4.0,107.77,46.44,6131494.0,0.0149,1625.0,15.0,183.45,0.0201,1052042.0,7973004.0,141464.0,74.0,0.0187,0.0008,0.016,144.21,166.76,41.0,371.18,276.23,1564431.0,765444.0,44.0,3569533.0,58.0,0.0055,0.0019,48.0,38.0,0.0153,47.0,513939.0,711,1550651.0
0.0231,62.0,16.78,4.0,107.7,46.44,6196694.0,0.0139,1625.41,15.0,183.47,0.0199,1053842.0,8006440.0,141464.0,74.0,0.0181,0.0014,0.0159,144.22,167.0,41.0,371.55,276.4,1568800.0,768044.0,46.0,3579921.0,58.0,0.0054,0.0019,48.0,38.0,0.016,47.0,514439.0,712,1568186.0
0.0251,62.0,16.77,4.0,107.53,46.54,6316440.0,0.0154,1623.78,15.0,183.32,0.0209,1058262.0,8041002.0,142464.0,74.0,0.019,0.0003,0.0167,144.13,166.66,41.0,371.0,276.1,1575647.0,774918.0,46.0,3644573.0,58.0,0.0061,0.0041,48.0,38.0,0.0175,47.0,516239.0,713,1583470.0
0.024,62.0,16.76,4.0,107.51,46.49,6363185.0,0.0144,1625.31,15.0,183.28,0.0199,1059484.0,8064070.0,142664.0,74.0,0.0193,0.001,0.0169,144.1,166.84,41.0,371.36,276.3,1579047.0,777223.0,46.0,3657670.0,58.0,0.0063,0.003,48.0,38.0,0.0177,47.0,519893.0,713,1590194.0
0.0238,62.0,16.77,4.0,107.62,46.49,6441754.0,0.0143,1626.41,15.0,183.31,0.0193,1060684.0,8087488.0,144264.0,74.0,0.019,0.0022,0.0167,144.16,166.88,41.0,371.42,276.63,1580897.0,779826.0,46.0,3666857.0,58.0,0.0058,0.003,48.0,38.0,0.0167,47.0,526707.0,714,1601619.0
0.0236,62.0,16.77,4.0,107.69,46.51,6512765.0,0.0137,1627.42,15.0,183.4,0.0187,1064834.0,8124425.0,144874.0,74.0,0.0187,0.0029,0.0163,144.21,166.91,41.0,371.64,276.83,1590589.0,781231.0,46.0,3679252.0,58.0,0.0056,0.0035,48.0,38.0,0.0161,47.0,528347.0,715,1611243.0
0.0245,62.0,16.78,4.0,107.54,46.55,6602303.0,0.0151,1625.59,15.0,183.24,0.0198,1069434.0,8158053.0,145074.0,74.0,0.0184,0.001,0.0171,144.17,166.79,41.0,371.09,276.29,1592900.0,782886.0,46.0,3688493.0,58.0,0.0058,0.0043,48.0,38.0,0.0175,47.0,535317.0,716,1622943.0
0.0253,62.0,16.78,4.0,107.45,46.52,6660925.0,0.0155,1624.75,15.0,183.24,0.0203,1071634.0,8186403.0,147114.0,74.0,0.0184,0.001,0.0171,144.12,166.63,41.0,370.94,276.29,1600810.0,784842.0,45.0,3697615.0,58.0,0.0061,0.0036,48.0,38.0,0.0183,47.0,536901.0,717,1628518.0
0.0251,62.0,16.77,4.0,107.35,46.55,6889997.0,0.0162,1622.4,15.0,183.2,0.0217,1076234.0,8259603.0,148114.0,74.0,0.0188,0.0018,0.0173,143.9,166.66,41.0,370.69,275.52,1623264.0,791346.0,45.0,3737085.0,58.0,0.0077,0.0043,48.0,38.0,0.0192,47.0,554853.0,719,1662712.0
0.0243,62.0,16.78,5.0,107.54,46.53,6944614.0,0.0159,1624.9,16.0,183.41,0.0202,1078434.0,8282694.0,148714.0,74.0,0.0184,0.0003,0.0162,144.04,166.79,41.0,370.81,275.93,1626315.0,793026.0,43.0,3750300.0,58.0,0.0067,0.0039,48.0,38.0,0.0175,37.0,559077.0,720,1670240.0
0.0237,62.0,16.78,5.0,107.67,46.53,7004802.0,0.0154,1626.27,16.0,183.38,0.0194,1079634.0,8303138.0,148714.0,74.0,0.0184,0.0002,0.0164,144.21,166.9,41.0,370.97,276.07,1628665.0,795161.0,43.0,3773563.0,58.0,0.0054,0.0039,48.0,38.0,0.0163,37.0,560078.0,721,1675740.0
0.0246,62.0,16.77,5.0,107.65,46.44,7060807.0,0.0154,1625.13,16.0,183.19,0.02,1088146.0,8325000.0,151514.0,74.0,0.0187,0.0008,0.0174,144.2,166.75,41.0,370.99,275.8,1651717.0,798960.0,43.0,3794650.0,58.0,0.0056,0.0019,48.0,38.0,0.0165,37.0,564928.0,722,1688524.0
0.0245,62.0,16.77,4.0,107.63,46.43,7114202.0,0.0143,1624.12,16.0,183.3,0.0207,1094866.0,8348974.0,151714.0,74.0,0.019,0.0009,0.0168,144.23,166.76,41.0,371.4,275.78,1656417.0,801155.0,47.0,3804056.0,58.0,0.0054,0.0017,48.0,38.0,0.0166,46.0,566928.0,723,1695654.0
0.0244,62.0,16.76,4.0,107.66,46.43,7156825.0,0.0135,1623.86,16.0,183.22,0.0208,1096266.0,8377706.0,151714.0,74.0,0.0196,0.0012,0.0172,144.34,166.78,41.0,371.7,275.7,1658820.0,806867.0,47.0,3814632.0,58.0,0.0046,0.0017,48.0,38.0,0.0164,46.0,569118.0,724,1697454.0
0.024,62.0,16.76,4.0,107.77,46.32,7189309.0,0.0136,1624.8,16.0,183.36,0.0202,1097466.0,8405162.0,154338.0,74.0,0.0193,0.0013,0.0165,144.66,166.84,41.0,371.66,276.37,1664920.0,808185.0,47.0,3838659.0,58.0,0.0024,0.0006,48.0,38.0,0.0153,46.0,569848.0,725,1703412.0
0.0237,62.0,16.78,4.0,107.91,46.32,7239532.0,0.0127,1625.36,14.0,183.36,0.0199,1101266.0,8422795.0,154338.0,74.0,0.0181,0.0028,0.0165,144.66,166.9,41.0,372.0,276.79,1673254.0,812155.0,49.0,3852067.0,58.0,0.0024,0.0006,48.0,38.0,0.0141,50.0,573890.0,726,1710524.0
0.024,62.0,16.77,4.0,107.94,46.32,7293176.0,0.012,1624.46,14.0,183.24,0.0205,1102466.0,8463669.0,154338.0,74.0,0.0187,0.0014,0.0171,144.65,166.85,41.0,372.28,276.42,1676602.0,816036.0,49.0,3874196.0,58.0,0.0025,0.0006,48.0,38.0,0.0138,50.0,582190.0,727,1713308.0
0.025,62.0,16.78,4.0,107.82,46.32,7319800.0,0.0122,1621.43,14.0,183.28,0.0223,1107152.0,8485103.0,154338.0,74.0,0.0181,0.0001,0.0169,144.62,166.68,41.0,372.2,276.06,1683724.0,822623.0,49.0,3886734.0,58.0,0.0027,0.0006,48.0,38.0,0.015,50.0,586820.0,728,1719388.0
0.0254,62.0,16.79,4.0,107.88,46.37,7339051.0,0.0122,1622.35,14.0,183.29,0.0217,1111664.0,8499652.0,155138.0,74.0,0.0178,0.0016,0.0169,144.65,166.61,41.0,372.2,276.47,1685574.0,826494.0,48.0,3893782.0,58.0,0.0025,0.0004,48.0,38.0,0.0143,51.0,587420.0,729,1725122.0
0.0252,62.0,16.79,4.0,107.87,46.46,7405991.0,0.0121,1620.58,14.0,183.27,0.0228,1113470.0,8546391.0,155338.0,74.0,0.0178,0.0007,0.017,144.55,166.64,41.0,372.22,276.21,1690540.0,828984.0,48.0,3927528.0,58.0,0.0032,0.0024,48.0,38.0,0.0144,51.0,589616.0,730,1728200.0
0.0259,62.0,16.78,4.0,107.83,46.46,7449539.0,0.0116,1620.46,14.0,183.31,0.0229,1123432.0,8576749.0,155338.0,74.0,0.0184,0.0008,0.0167,144.56,166.52,41.0,372.43,275.8,1691701.0,831846.0,48.0,3940344.0,58.0,0.0031,0.0024,48.0,38.0,0.0149,51.0,594145.0,731,1730998.0
0.0257,62.0,16.8,4.0,107.9,46.54,7515869.0,0.0126,1619.47,16.0,183.38,0.0235,1126632.0,8615556.0,155938.0,74.0,0.0173,0.0008,0.0164,144.57,166.55,41.0,372.06,275.79,1699472.0,842389.0,47.0,3979354.0,58.0,0.003,0.0041,48.0,38.0,0.0142,50.0,601204.0,732,1736100.0
0.026,62.0,16.79,4.0,107.8,46.57,7554599.0,0.0132,1617.53,16.0,183.35,0.0246,1128592.0,8649417.0,156738.0,74.0,0.0178,0.0008,0.0165,144.46,166.5,41.0,371.82,275.79,1704719.0,846115.0,47.0,3986092.0,58.0,0.0038,0.0047,48.0,38.0,0.0151,50.0,603304.0,733,1738044.0
0.0257,62.0,16.79,4.0,107.77,46.57,7576076.0,0.0127,1617.34,16.0,183.32,0.0247,1129392.0,8660649.0,157138.0,74.0,0.0178,0.0015,0.0167,144.44,166.55,41.0,372.02,275.62,1712658.0,847585.0,47.0,4001838.0,58.0,0.0039,0.0047,48.0,38.0,0.0153,50.0,603833.0,734,1740544.0
0.0266,62.0,16.77,4.0,107.67,46.53,7600172.0,0.0134,1617.13,16.0,183.4,0.0249,1131592.0,8698057.0,157338.0,74.0,0.019,0.0024,0.0163,144.31,166.41,41.0,371.76,275.37,1716332.0,852348.0,49.0,4018947.0,58.0,0.0048,0.0039,48.0,38.0,0.0163,52.0,607523.0,735,1744489.0
0.0259,62.0,16.77,4.0,107.69,46.5,7626491.0,0.0129,1617.86,16.0,183.41,0.0244,1146134.0,8725750.0,157738.0,74.0,0.019,0.0018,0.0162,144.36,166.53,41.0,371.93,275.52,1725500.0,856319.0,49.0,4030869.0,58.0,0.0045,0.0032,48.0,38.0,0.0161,52.0,616952.0,736,1747024.0
0.025,62.0,16.79,4.0,107.81,46.54,7674696.0,0.0124,1619.33,16.0,183.51,0.0235,1148734.0,8747374.0,161534.0,74.0,0.0178,0.0003,0.0157,144.48,166.68,41.0,372.12,275.93,1728639.0,859022.0,49.0,4039864.0,58.0,0.0037,0.0041,48.0,38.0,0.015,52.0,619844.0,737,1750268.0
0.0252,62.0,16.78,4.0,107.82,46.54,7699691.0,0.0127,1619.29,16.0,183.52,0.0236,1152350.0,8772137.0,161534.0,74.0,0.0184,0.0013,0.0156,144.52,166.64,41.0,372.0,275.67,1730662.0,860408.0,48.0,4056910.0,58.0,0.0034,0.0041,48.0,38.0,0.0149,51.0,620644.0,738,1753840.0
0.0246,62.0,16.79,4.0,107.86,46.57,7737806.0,0.0123,1620.87,16.0,183.77,0.0226,1155790.0,8794263.0,161734.0,74.0,0.0176,0.0001,0.0143,144.66,166.74,41.0,372.16,276.06,1732844.0,866124.0,48.0,4063854.0,58.0,0.0024,0.0047,48.0,38.0,0.0145,51.0,621644.0,739,1756420.0
0.0251,62.0,16.79,4.0,107.84,46.52,7791857.0,0.0118,1619.97,16.0,183.76,0.0232,1158990.0,8827106.0,162534.0,74.0,0.0176,0.0002,0.0143,144.55,166.66,41.0,372.36,276.08,1737684.0,867424.0,48.0,4085897.0,58.0,0.0032,0.0037,48.0,38.0,0.0147,51.0,623144.0,740,1761690.0
0.0254,62.0,16.77,4.0,107.85,46.47,7813257.0,0.0116,1620.82,16.0,183.76,0.0226,1159590.0,8847423.0,163334.0,74.0,0.019,0.0012,0.0143,144.61,166.61,41.0,372.41,276.25,1740486.0,870104.0,47.0,4097072.0,58.0,0.0028,0.0026,48.0,38.0,0.0146,50.0,625844.0,741,1765453.0
0.0252,62.0,16.77,4.0,107.85,46.44,7849339.0,0.0123,1620.9,16.0,183.82,0.0226,1160440.0,8877184.0,163534.0,74.0,0.019,0.0013,0.014,144.7,166.65,41.0,372.14,276.38,1741340.0,872175.0,47.0,4102267.0,58.0,0.0021,0.0019,48.0,38.0,0.0147,50.0,626144.0,742,1774292.0
0.0255,62.0,16.77,4.0,107.8,46.38,7888385.0,0.0115,1619.53,16.0,183.74,0.0234,1160840.0,8901881.0,163934.0,74.0,0.019,0.0018,0.0144,144.8,166.59,41.0,372.45,276.51,1747932.0,873221.0,47.0,4114175.0,58.0,0.0014,0.0006,48.0,38.0,0.0151,50.0,626499.0,743,1776542.0
0.0256,62.0,16.79,4.0,107.76,46.34,7943319.0,0.0126,1619.28,16.0,183.84,0.0236,1163040.0,8929781.0,165334.0,74.0,0.0176,0.0016,0.0139,144.97,166.58,41.0,372.03,276.48,1750318.0,874346.0,46.0,4149945.0,58.0,0.0003,0.0002,48.0,38.0,0.0154,50.0,633648.0,744,1799313.0
0.0252,62.0,16.8,4.0,107.77,46.34,7973630.0,0.0123,1622.0,16.0,183.8,0.0219,1164240.0,8960416.0,165334.0,74.0,0.017,0.0023,0.0141,145.04,166.65,41.0,372.14,276.66,1751168.0,877660.0,46.0,4168708.0,58.0,0.0002,0.0002,48.0,38.0,0.0154,50.0,634548.0,745,1806383.0
0.0254,62.0,16.8,4.0,107.72,46.32,7993782.0,0.0126,1621.95,16.0,183.81,0.022,1165634.0,8975843.0,165534.0,74.0,0.0173,0.0026,0.0141,145.18,166.6,41.0,372.04,276.73,1751468.0,880494.0,46.0,4191258.0,58.0,0.0012,0.0008,48.0,38.0,0.0158,50.0,637048.0,746,1808348.0
0.0258,62.0,16.79,4.0,107.61,46.32,8027240.0,0.0132,1621.11,16.0,183.81,0.0225,1168254.0,8999136.0,165534.0,74.0,0.0176,0.0012,0.0141,145.09,166.54,41.0,371.8,276.35,1754345.0,884277.0,47.0,4200178.0,58.0,0.0006,0.0008,48.0,38.0,0.0168,50.0,638948.0,747,1812687.0
0.0256,62.0,16.8,4.0,107.56,46.32,8051163.0,0.0125,1620.58,16.0,183.73,0.0228,1170914.0,9018916.0,165534.0,74.0,0.0173,0.001,0.0145,145.02,166.58,41.0,372.09,276.31,1755145.0,885177.0,47.0,4215291.0,58.0,0.0001,0.0008,48.0,38.0,0.0173,50.0,640070.0,748,1815647.0
